Moderate_precision,Moderate_recall,Moderate_f1-score,Moderate_support,Normal_precision,Normal_recall,Normal_f1-score,Normal_support,Severe_precision,Severe_recall,Severe_f1-score,Severe_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy,fold
0.5778474399164054,0.6393063583815028,0.6070252469813392,865.0,0.8726868985936344,0.806705439616832,0.8384,2923.0,0.13533834586466165,0.26277372262773724,0.17866004962779156,137.0,0.5286242281249005,0.569595173542024,0.5413617655363768,3925.0,0.7819727881529535,0.750828025477707,0.7643812650797112,3925.0,0.750828025477707,1
0.5985169491525424,0.653179190751445,0.6246545052515202,865.0,0.8779772810553316,0.8197057817310982,0.8478414720452937,2923.0,0.11904761904761904,0.21897810218978103,0.15424164524421594,137.0,0.5318472830851643,0.5639543582241081,0.5422458741803433,3925.0,0.7898991789429827,0.7620382165605095,0.7744453185297876,3925.0,0.7620382165605095,2
0.5984848484848485,0.6393063583815028,0.6182224706539966,865.0,0.8800583302952971,0.8258638385220664,0.8521002470878927,2923.0,0.11284046692607004,0.21323529411764705,0.1475826972010178,136.0,0.5304612152354052,0.559468497007072,0.539301804980969,3924.0,0.7913981133778014,0.763506625891947,0.7761270912775117,3924.0,0.763506625891947,3
0.5727948990435706,0.6224018475750578,0.5965688987271721,866.0,0.8698529411764706,0.809719370294319,0.8387096774193549,2922.0,0.09125475285171103,0.17647058823529413,0.12030075187969924,136.0,0.5113008643572506,0.5361972687015569,0.5185264426754087,3924.0,0.7773092056771693,0.7464322120285423,0.7603718771592063,3924.0,0.7464322120285423,4
0.581067472306143,0.6670520231213873,0.6210979547900969,865.0,0.8792719167904903,0.8100616016427105,0.8432490203063769,2922.0,0.1087866108786611,0.1897810218978102,0.13829787234042554,137.0,0.5230419999917648,0.5556315488873027,0.5342149491456331,3924.0,0.7866360015537724,0.7568807339449541,0.7696662020232685,3924.0,0.7568807339449541,5
