Moderate_precision,Moderate_recall,Moderate_f1-score,Moderate_support,Normal_precision,Normal_recall,Normal_f1-score,Normal_support,Severe_precision,Severe_recall,Severe_f1-score,Severe_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy,fold
0.5124875124875125,0.5930635838150289,0.5498392282958199,865.0,0.8576335877862595,0.7687307560725283,0.8107523001984485,2923.0,0.12828947368421054,0.2846715328467153,0.17687074829931973,137.0,0.49947019131932757,0.5488219575780908,0.5124874255978626,3925.0,0.7561121868269227,0.7131210191082803,0.7311264199931097,3925.0,0.7131210191082803,1
0.5352400408580184,0.6057803468208093,0.5683297180043384,865.0,0.8582766439909297,0.7769414984604858,0.8155862811994972,2923.0,0.11333333333333333,0.24817518248175183,0.15560640732265446,137.0,0.5022833393940939,0.5436323425876822,0.5131741355088301,3925.0,0.7610832948775389,0.7207643312101911,0.7380591041587482,3925.0,0.7207643312101911,2
0.5201207243460765,0.5976878612716763,0.5562130177514792,865.0,0.8663629460895975,0.7807047553882996,0.8213064603203167,2923.0,0.10810810810810811,0.23529411764705882,0.14814814814814814,136.0,0.49819725951459404,0.5378955781023449,0.508555875406648,3924.0,0.7637579053725668,0.7214576962283384,0.7395390397603119,3924.0,0.7214576962283384,3
0.501454898157129,0.5969976905311778,0.5450711649973643,866.0,0.856483262793382,0.7618069815195072,0.8063756565839522,2922.0,0.09183673469387756,0.19852941176470587,0.12558139534883722,136.0,0.4832582985481295,0.5191113612717969,0.4923427389767179,3924.0,0.7516294168207704,0.7059123343527013,0.7251122240554199,3924.0,0.7059123343527013,4
0.5067049808429118,0.6115606936416185,0.5542168674698795,865.0,0.8601156069364162,0.7638603696098563,0.8091353996737357,2922.0,0.07719298245614035,0.16058394160583941,0.10426540284360189,137.0,0.4813378567451561,0.5120016682857714,0.489205889995739,3924.0,0.7548759048149384,0.7092252803261978,0.7283322090717826,3924.0,0.7092252803261978,5
