Moderate_precision,Moderate_recall,Moderate_f1-score,Moderate_support,Normal_precision,Normal_recall,Normal_f1-score,Normal_support,Severe_precision,Severe_recall,Severe_f1-score,Severe_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,accuracy,fold
0.49271137026239065,0.5861271676300578,0.5353748680042238,865.0,0.85546875,0.7492302429011289,0.7988327557906255,2923.0,0.10714285714285714,0.26277372262773724,0.1522198731501057,137.0,0.48510765913508264,0.5327103777196412,0.495475832314985,3925.0,0.7494035829186088,0.6963057324840765,0.7182016633429851,3925.0,0.6963057324840765,1
0.5173076923076924,0.6219653179190752,0.5648293963254594,865.0,0.863905325443787,0.7492302429011289,0.8024917552216929,2923.0,0.08571428571428572,0.21897810218978103,0.12320328542094455,137.0,0.4889757678219216,0.5300578876699951,0.4968414789893656,3925.0,0.760359051531516,0.7026751592356688,0.7264050136145732,3925.0,0.7026751592356688,2
0.5028248587570622,0.6173410404624278,0.5542293720809549,865.0,0.8699090549624358,0.752651385562778,0.8070432868672047,2923.0,0.07807807807807808,0.19117647058823528,0.11087420042643924,136.0,0.48360399726585873,0.5203896322044803,0.49071561979153294,3924.0,0.7615459452341177,0.7033639143730887,0.7271852256933896,3924.0,0.7033639143730887,3
0.48870822041553746,0.6247113163972287,0.5484034465281298,866.0,0.8637274549098196,0.7375085557837098,0.7956433450249215,2922.0,0.07142857142857142,0.16911764705882354,0.10043668122270742,136.0,0.4746214155846428,0.5104458397465873,0.4814944909252528,3924.0,0.753503371009336,0.6929153924566769,0.7169843597101094,3924.0,0.6929153924566769,4
0.5013673655423884,0.6358381502890174,0.5606523955147809,865.0,0.8701402805611222,0.742984257357974,0.8015506738046889,2922.0,0.10240963855421686,0.24817518248175183,0.14498933901918976,137.0,0.49130576155257577,0.5423325300429144,0.5023974694462199,3924.0,0.7620445442088921,0.7020897043832823,0.7255247019427156,3924.0,0.7020897043832823,5
